request to route: '/'; took 1ms to complete
request to route: '/pos_system/menu_actions/get_pizza_by_id/6244bdc71ca68ffa977f9f5f/624241930f78dd7a2ecc899d'; took 239ms to complete
request to route: '/pos_system/menu_actions/get_pizzas_by_dough_id/624241b60f78dd7a2ecc89a3'; took 155ms to complete
request to route: '/pos_system/menu_actions/get_pizza_by_id/6244bf501ca68ffa977f9f86/624241b60f78dd7a2ecc89a3'; took 181ms to complete
request to route: '/pos_system/menu_actions/get_pizzas_by_dough_id/624241930f78dd7a2ecc899d'; took 169ms to complete
request to route: '/pos_system/menu_actions/get_pizza_by_id/6244bdc71ca68ffa977f9f5f/624241930f78dd7a2ecc899d'; took 152ms to complete
request to route: '/management_system/inventory_actions/get_previous_stats/Mon%20May%2002%202022%2019:00:00%20GMT-0500%20(Central%20Daylight%20Time)'; took 343ms to complete
request to route: '/management_system/verify_token'; took 1ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 280ms to complete
request to route: '/management_system/inventory_actions/get_previous_stats/Mon%20May%2002%202022%2019:00:00%20GMT-0500%20(Central%20Daylight%20Time)'; took 378ms to complete
request to route: '/management_system/inventory_actions/get_previous_stats/Mon%20Apr%2025%202022%2019:00:00%20GMT-0500%20(Central%20Daylight%20Time)'; took 353ms to complete
request to route: '/management_system/inventory_actions/get_previous_stats/Mon%20Apr%2025%202022%2019:00:00%20GMT-0500%20(Central%20Daylight%20Time)'; took 264ms to complete
request to route: '/management_system/inventory_actions/get_previous_stats/Mon%20Apr%2025%202022%2019:00:00%20GMT-0500%20(Central%20Daylight%20Time)'; took 266ms to complete
request to route: '/management_system/verify_token'; took 5ms to complete
request to route: '/management_system/verify_token'; took 3ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 293ms to complete
request to route: '/management_system/inventory_actions/get_previous_stats/Mon%20May%2016%202022%2019:00:00%20GMT-0500%20(Central%20Daylight%20Time)'; took 294ms to complete
request to route: '/management_system/inventory_actions/get_previous_stats/Mon%20May%2016%202022%2019:00:00%20GMT-0500%20(Central%20Daylight%20Time)'; took 284ms to complete
request to route: '/management_system/inventory_actions/get_previous_stats/Mon%20May%2016%202022%2019:00:00%20GMT-0500%20(Central%20Daylight%20Time)'; took 311ms to complete
request to route: '/management_system/inventory_actions/get_previous_stats/Mon%20May%2002%202022%2019:00:00%20GMT-0500%20(Central%20Daylight%20Time)'; took 304ms to complete
request to route: '/management_system/inventory_actions/get_previous_stats/Mon%20May%2002%202022%2019:00:00%20GMT-0500%20(Central%20Daylight%20Time)'; took 389ms to complete
request to route: '/management_system/inventory_actions/get_previous_stats/Mon%20May%2002%202022%2019:00:00%20GMT-0500%20(Central%20Daylight%20Time)'; took 341ms to complete
request to route: '/management_system/inventory_actions/get_previous_stats/Mon%20May%2002%202022%2019:00:00%20GMT-0500%20(Central%20Daylight%20Time)'; took 312ms to complete
request to route: '/management_system/inventory_actions/get_previous_stats/Mon%20May%2002%202022%2019:00:00%20GMT-0500%20(Central%20Daylight%20Time)'; took 271ms to complete
request to route: '/management_system/inventory_actions/get_previous_stats/Mon%20May%2002%202022%2019:00:00%20GMT-0500%20(Central%20Daylight%20Time)'; took 415ms to complete
request to route: '/management_system/inventory_actions/get_previous_stats/Mon%20May%2002%202022%2019:00:00%20GMT-0500%20(Central%20Daylight%20Time)'; took 289ms to complete
request to route: '/management_system/verify_token'; took 4ms to complete
request to route: '/management_system/verify_token'; took 2ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 298ms to complete
request to route: '/management_system/inventory_actions/get_previous_stats/Mon%20May%2002%202022%2019:00:00%20GMT-0500%20(Central%20Daylight%20Time)'; took 592ms to complete
request to route: '/management_system/inventory_actions/get_previous_stats/Mon%20Apr%2025%202022%2019:00:00%20GMT-0500%20(Central%20Daylight%20Time)'; took 289ms to complete
request to route: '/management_system/verify_token'; took 7ms to complete
request to route: '/management_system/inventory_actions/get_stats'; took 524ms to complete
request to route: '/management_system/verify_token'; took 0ms to complete
request to route: '/management_system/inventory_actions/submit_stats'; took 339ms to complete
request to route: '/management_system/pizza_actions/get_all'; took 669ms to complete
request to route: '/management_system/topping_actions/get_all'; took 314ms to complete
request to route: '/management_system/pizza_actions/get_all'; took 2368ms to complete
request to route: '/management_system/dough_actions/get_all'; took 129ms to complete
request to route: '/pos_system'; took 9ms to complete
request to route: '/pos_system/employee_actions/check_clocked_in'; took 19ms to complete
request to route: '/pos_system/menu_actions/get_sizes'; took 270ms to complete
request to route: '/pos_system/menu_actions/get_toppings'; took 415ms to complete
request to route: '/pos_system/menu_actions/get_stuffed'; took 578ms to complete
request to route: '/pos_system/menu_actions/get_pizzas_by_dough_id/6238f808f2c723b3fd6daec3'; took 300ms to complete
request to route: '/pos_system/employee_actions/get_employee'; took 119ms to complete
request to route: '/pos_system/menu_actions/get_pizzas_by_dough_id/6238f833f2c723b3fd6daeca'; took 218ms to complete
request to route: '/pos_system/menu_actions/get_pizza_by_id/6244bcd91ca68ffa977f9f50/6238f833f2c723b3fd6daeca'; took 205ms to complete
request to route: '/pos_system/menu_actions/get_pizza_by_id/6244bdc71ca68ffa977f9f5f/6238f833f2c723b3fd6daeca'; took 215ms to complete
request to route: '/pos_system/menu_actions/get_pizza_by_id/6244c9a21ca68ffa977fa066/6238f833f2c723b3fd6daeca'; took 256ms to complete
request to route: '/pos_system/menu_actions/get_pizza_by_id/6244bdc71ca68ffa977f9f5f/6238f833f2c723b3fd6daeca'; took 328ms to complete
request to route: '/pos_system/menu_actions/get_pizzas_by_dough_id/6238f833f2c723b3fd6daeca'; took 232ms to complete
request to route: '/pos_system/menu_actions/get_pizza_by_id/6244bf501ca68ffa977f9f86/6238f833f2c723b3fd6daeca'; took 231ms to complete
request to route: '/pos_system/menu_actions/get_pizzas_by_dough_id/624241b60f78dd7a2ecc89a3'; took 211ms to complete
request to route: '/pos_system/menu_actions/get_pizza_by_id/62451b091ca68ffa977fa117/624241b60f78dd7a2ecc89a3'; took 279ms to complete
request to route: '/pos_system/employee_actions/employee_times'; took 587ms to complete
request to route: '/pos_system/employee_actions/employee_times'; took 133ms to complete
request to route: '/pos_system/employee_actions/get_employee'; took 156ms to complete
